Property Id,Property Name,Parent Property Id,Parent Property Name,City,Primary Property Type - Portfolio Manager-Calculated,Year Built,Construction Status,Occupancy,Property GFA - Calculated (Buildings and Parking) (ft²),Property GFA - Calculated (Buildings) (ft²),Borough,Metered Areas (Energy),Metered Areas (Water),ENERGY STAR Score,National Median ENERGY STAR Score,Target ENERGY STAR Score,Site EUI (kBtu/ft²),Site Energy Use (kBtu),Source EUI (kBtu/ft²),Source Energy Use (kBtu),Green Power - Onsite and Offsite (kWh),eGRID Output Emissions Rate (kgCO2e/MBtu),Percent of Electricity that is Green Power,"Alert - Data Center Issue (with Estimates, IT Configuration, or IT Meter)",Alert - Energy Meter has less than 12 full calendar months of data,Alert - Energy Meter has gaps,Alert - Energy Meter has overlaps,Alert - Energy - No meters selected for metrics,Alert - Energy Meter has single entry more than 65 days,Alert - Water Meter has less than 12 full calendar months of data,Alert - Property has no uses,Avoided Emissions - Onsite and Offsite Green Power (Metric Tons CO2e),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft²),Net Emissions (Metric Tons CO2e),National Median Total GHG Emissions (Metric Tons CO2e),Building Age,Base LL97 Penalty,Base Penalty $/ft²,Decade Built,Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),District Steam Use (kBtu),Diesel #2 Use (kBtu),District Hot Water Use (kBtu),District Chilled Water Use (kBtu),Natural Gas Use (kBtu),Electricity Use - Grid Purchase (kBtu),GHG Emissions Intensity,Calculated Limit,Excess Emissions
2870723,Combined-Bay Terrace Shopping Center 5,Standalone,Standalone,New York City,Strip Mall,1992,Existing,100,422789.0,132289.0,Queens,Whole Property,Whole Property,,50,,119.0,15744663.0,240.0,31742819.2,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1109.4,8.4,1109.4,1057.9,29,120051.94000000002,0.7032,1990s,,,,,,,,,7052707.0,8691956.0,0.008386184792386366,661.445,447.95500000000004
3116207,Regent Equities LLC,Standalone,Standalone,New York City,Multifamily Housing,1957,Existing,100,209410.0,191910.0,Queens,Whole Property,Whole Property,59.0,50,,84.5,16206894.9,111.6,21425770.4,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1222.2,6.4,1222.2,1301.1,64,70390.2,1.5642,1950s,,,12326779.5,,,,,,1079200.0,2800915.4,0.006368610286071596,959.5500000000001,262.65
3116420,Hendrik Hudson House L.P.,Standalone,Standalone,New York City,Multifamily Housing,1951,Existing,100,104482.0,92782.0,Bronx,Whole Property,Whole Property,89.0,50,,63.2,5865185.6,84.5,7840154.8,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,341.7,3.7,341.7,471.7,70,0.0,0.8765,1950s,,,,,,,,,4904208.6,960977.1,0.0036828264102951,463.91,0.0
2740668,1380 Riverside Drive,Standalone,Standalone,New York City,Multifamily Housing,1967,Existing,100,150105.0,150105.0,Manhattan,Whole Property,Whole Property,68.0,50,,77.7,11669067.0,99.2,14891790.7,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,882.1,5.9,882.1,1001.1,54,35262.10000000001,1.5749,1960s,,,9389172.2,,,,,,557130.6,1722764.1,0.005876553079511009,750.525,131.57500000000005
18258555,Muller Army,Standalone,Standalone,New York City,Multifamily Housing,1942,Existing,100,51070.0,51070.0,Bronx,Whole Property,Whole Property,81.0,50,,38.3,1956214.3,101.6,5190375.9,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,160.2,3.1,160.2,203.8,79,0.0,0.8407,1940s,,,,,,,,,,1792200.5,0.0031368709614254943,255.35,0.0
18305213,Webster Green,Standalone,Standalone,New York City,Multifamily Housing,2016,Existing,100,76900.0,76900.0,Bronx,Whole Property,Whole Property,100.0,50,,11.3,870363.8,31.7,2437018.7,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,73.6,1.0,73.6,283.7,5,0.0,0.2565,2010s,,,,,,,,,0.0,870363.8,0.0009570871261378413,384.5,0.0
17982106,C R & R COMPANY LLC / 4217 1 Avenue,17982106,C R & R COMPANY LLC / 4217 1 Avenue,New York City,Non-Refrigerated Warehouse,1907,Existing,100,142647.0,120447.0,Brooklyn,Whole Property,Whole Property,,50,,25.7,3097289.9,62.8,7568161.7,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,242.0,2.0,242.0,203.7,114,0.0,0.4547,1900s,,,,,,,,,631000.0,2466289.9,0.0020091824619957325,602.235,0.0
6429610,Jericho Walton,Standalone,Standalone,New York City,Multifamily Housing,2015,Existing,100,53733.0,53733.0,Bronx,Whole Property,Whole Property,61.0,50,,76.9,4131102.6,134.7,7235299.1,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,271.5,5.1,271.5,293.2,6,759.7799999999945,1.3541,2010s,,,,,,,,,2475307.5,1655795.1,0.00505276087320641,268.665,2.8349999999999795
2790612,The New Yorker,Standalone,Standalone,New York City,Multifamily Housing,1981,Existing,100,66738.0,66738.0,Manhattan,Whole Property,Whole Property,53.0,50,,83.8,5594118.0,129.8,8663361.9,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,347.2,5.2,347.2,356.1,40,3620.6799999999976,1.3943,1980s,,,,,,,,,4000096.2,1594021.7,0.005202433396265995,333.69,13.509999999999991
2790741,145 East 76th Street,Standalone,Standalone,New York City,Multifamily Housing,1999,Existing,100,65953.0,65953.0,Manhattan,Whole Property,Whole Property,34.0,50,,75.3,4963361.5,146.9,9687303.2,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,344.0,5.2,344.0,310.2,22,3814.9800000000037,1.3978,1990s,,,,,,,,,2405776.6,2557584.9,0.0052158355192333935,329.765,14.235000000000014
4401430,"451 Broome Street, New York",Standalone,Standalone,New York City,Multifamily Housing,1900,Existing,100,79759.0,79759.0,Manhattan,Whole Property,Whole Property,81.0,50,,70.4,5616435.6,99.1,7907556.1,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,428.8,5.4,428.8,553.7,121,8041.339999999998,1.4408,1900s,,4328908.2,,,,,,,39838.8,1247688.6,0.005376195789816823,398.795,30.004999999999995
9297463,(6022) - Rego Park Owners (Campus),9297463,(6022) - Rego Park Owners (Campus),New York City,Multifamily Housing,1961,Existing,90,699956.0,699956.0,Queens,Whole Property,Whole Property,88.0,50,,71.5,50046435.3,86.2,60371144.9,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,2798.7,4.0,2798.7,3876.2,60,0.0,1.0716,1960s,,,,,,,,,45576499.4,4469935.9,0.003998394184777329,3499.78,0.0
4405691,The Lawrence House,Standalone,Standalone,New York City,Multifamily Housing,1960,Existing,100,131126.0,131126.0,Manhattan,Whole Property,Whole Property,44.0,50,,79.9,10478873.4,118.5,15540719.6,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,638.1,4.9,638.1,615.7,61,0.0,1.3042,1960s,,,,,,,,,7885786.3,2593087.1,0.004866311791711789,655.63,0.0
4955236,The Traymore Condominiums,Standalone,Standalone,New York City,Multifamily Housing,1926,Existing,100,97485.0,97485.0,Brooklyn,Whole Property,Whole Property,88.0,50,,76.6,7468088.5,99.8,9728848.5,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,430.6,4.4,430.6,597.6,95,0.0,1.1838,1920s,,,,,,,,,6389599.6,1078488.9,0.004417089808688516,487.425,0.0
20476077,President St. Condominium - The Mill,Standalone,Standalone,New York City,Multifamily Housing,1988,Existing,100,86511.0,72911.0,Brooklyn,Whole Property,Whole Property,92.0,50,,50.9,3707664.7,83.4,6083285.6,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,236.3,3.2,236.3,340.9,33,0.0,0.732,1980s,,,,,,,,,2456100.4,1251564.4,0.0032409375814349004,364.555,0.0
20480745,27 Prospect Park West,Standalone,Standalone,New York City,Multifamily Housing,1928,Existing,100,60715.0,60715.0,Brooklyn,Whole Property,Whole Property,92.0,50,,63.4,3846409.5,84.1,5104972.2,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,223.4,3.7,223.4,331.0,93,0.0,0.9861,1920s,,,,,,,,,3237128.2,609281.3,0.0036794861236926625,303.575,0.0
4940498,ZARA - 91-60 193 Street,Standalone,Standalone,New York City,Multifamily Housing,1928,Existing,95,70513.0,70513.0,Queens,Whole Property,,56.0,50,,81.0,5713252.6,108.2,7632982.5,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,332.8,4.7,332.8,347.9,93,0.0,1.2649,1920s,,,,,,,,,4779499.9,933752.7,0.004719697077134713,352.565,0.0
6309259,300 West End Avenue,Standalone,Standalone,New York City,Multifamily Housing,1917,Existing,100,125000.0,125000.0,Manhattan,Whole Property,Whole Property,94.0,50,,53.7,6708080.4,83.3,10416219.8,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,416.9,3.3,416.9,645.3,104,0.0,0.8938,1910s,,,,,,,,,4780803.0,1927277.4,0.0033352,625.0,0.0
4940493,ZARA - 90-36 149 Street,Standalone,Standalone,New York City,Multifamily Housing,1941,Existing,95,110538.0,110538.0,Queens,Whole Property,Whole Property,39.0,50,,83.1,9183798.4,123.7,13668685.9,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,560.1,5.1,560.1,524.2,80,1985.8799999999915,1.358,1940s,,,,,,,,,6883399.7,2300398.7,0.005067035770504261,552.69,7.409999999999968
22739732,Fodera Enterprises,22739732,Fodera Enterprises,New York City,Distribution Center,1939,Existing,100,93065.0,93065.0,Queens,Whole Property,Whole Property,,50,,51.1,4755190.4,139.0,12936008.0,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,395.2,4.2,395.2,150.3,82,0.0,1.1381,1930s,,,,,,,,,216300.0,4538890.3,0.004246494385644442,465.325,0.0
4403046,Ocean Empire: 75 Ocean Ave,Standalone,Standalone,New York City,Multifamily Housing,1925,Existing,100,80000.0,80000.0,Brooklyn,Whole Property,,94.0,50,90.0,68.6,5486801.1,94.1,7529167.3,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,323.2,4.0,323.2,495.9,96,0.0,1.0827,1920s,,,,,,,,,4476500.4,1010300.7,0.00404,400.0,0.0
4572312,Pi Capital Partners: 136-18 39th Ave,Standalone,Standalone,New York City,Adult Education,1922,Existing,100,90950.0,90950.0,Queens,Whole Property,Whole Property,,50,90.0,66.9,6082668.4,171.5,15595707.9,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,488.5,5.4,488.5,314.3,99,9045.0,1.4395,1920s,,,,,,,,,820436.3,5262232.1,0.00537108301264431,454.75,33.75
5218337,Merchants: 213 West 23rd St,Standalone,Standalone,New York City,Multifamily Housing,1900,Existing,100,70260.0,70260.0,Manhattan,Whole Property,Whole Property,,50,90.0,71.2,5002539.1,137.4,9650989.2,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,344.7,4.9,344.7,296.4,121,0.0,1.3148,1900s,,,,,,,,,2489211.5,2513327.5,0.004906063193851409,351.3,0.0
5977986,Archcare: 1339 York Ave,Standalone,Standalone,New York City,Senior Living Community,1968,Existing,100,120799.0,120799.0,Manhattan,Whole Property,Whole Property,1.0,50,90.0,377.2,45571424.5,598.5,72293066.1,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,3211.5,26.6,3211.5,1166.2,53,698811.3400000001,7.1249,1960s,,,,,33417606.9,,,,1108787.2,11045030.4,0.026585484979180292,603.995,2607.505
6629477,Rocklyn: 92-70 220th St,15365351,Rocklyn: Our Lady Of Lourdes Campus,New York City,K-12 School,1967,Existing,100,89662.0,89662.0,Queens,Whole Property,Whole Property,94.0,50,90.0,40.3,3617708.0,51.8,4646307.5,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,207.4,2.3,207.4,429.3,54,0.0,0.6199,1960s,,,,,,,,,3133299.9,484408.1,0.00231313153844438,448.31,0.0
7095175,New Surfside: 2241 New Haven Ave.,Standalone,Standalone,New York City,Outpatient Rehabilitation/Physical Therapy,1965,Existing,100,52452.0,52452.0,Queens,Whole Property,Whole Property,,50,90.0,151.1,7927496.8,236.1,12384569.6,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,494.0,9.4,494.0,289.3,56,62106.32,2.5241,1960s,,,,,,,,,5607098.0,2320398.8,0.00941813467551285,262.26,231.74
15365336,Rocklyn: 14-47 143rd St,Standalone,Standalone,New York City,K-12 School,1967,Existing,100,63332.0,63332.0,Queens,Whole Property,Whole Property,100.0,50,,10.6,672928.3,23.2,1466245.4,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,51.5,0.8,51.5,204.0,54,0.0,0.2179,1960s,,99153.0,,,,,,,137411.4,436363.9,0.0008131750142108255,316.66,0.0
16754519,ACHS: 301 W 125th St,Standalone,Standalone,New York City,Retail Store,2013,Existing,100,96000.0,96000.0,Manhattan,Whole Property,Whole Property,54.0,50,,53.5,5138890.8,146.7,14085059.4,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,429.0,4.5,429.0,451.8,8,0.0,1.1976,2010s,,,,,,,,,173619.9,4965270.9,0.00446875,480.0,0.0
20408384,Daisy Management : 308 East 38 Street,Standalone,Standalone,New York City,Multifamily Housing,1950,Existing,100,101666.0,101666.0,Manhattan,Whole Property,Whole Property,62.0,50,,63.3,6433431.5,111.7,11353088.4,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,424.3,4.2,424.3,460.1,71,0.0,1.1185,1950s,,,,,,,,,3806011.4,2627420.1,0.004173469989967147,508.33,0.0
4940500,ZARA - 88-09 148 Street,Standalone,Standalone,New York City,Multifamily Housing,1962,Existing,95,62652.0,62652.0,Queens,Whole Property,Whole Property,43.0,50,,97.5,6107042.4,127.0,7959293.7,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,352.2,5.6,352.2,336.8,59,10435.92,1.5066,1960s,,,,,,,,,5223100.0,883942.4,0.005621528442827045,313.26,38.94
4940487,ZARA - 88-05 Merrick Blvd,Standalone,Standalone,New York City,Multifamily Housing,1958,Existing,95,71826.0,71826.0,Queens,Whole Property,Whole Property,72.0,50,,83.2,5978584.1,107.5,7723860.6,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,343.5,4.8,343.5,402.9,63,0.0,1.2817,1950s,,,,,,,,,5152099.9,826484.2,0.004782390777712806,359.13,0.0
4940499,ZARA - 88-25 148 Streeet,Standalone,Standalone,New York City,Multifamily Housing,1957,Existing,95,88900.0,88900.0,Queens,Whole Property,Whole Property,66.0,50,,82.7,7350911.2,111.4,9899501.3,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,429.6,4.8,429.6,480.8,64,0.0,1.2951,1950s,,,,,,,,,6104600.0,1246311.2,0.004832395950506187,444.5,0.0
4940502,ZARA - 87-87 171 Street,Standalone,Standalone,New York City,Multifamily Housing,1961,Existing,95,62676.0,62676.0,Queens,Whole Property,Whole Property,82.0,50,,74.6,4675017.2,98.9,6200123.1,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,271.5,4.3,271.5,349.2,60,0.0,1.1609,1960s,,,,,,,,,3937100.0,737917.2,0.0043318016465632775,313.38,0.0
10539413,INV: 2825 Claflin Avenue,Standalone,Standalone,New York City,Multifamily Housing,1927,Existing,100,92400.0,92400.0,Bronx,Whole Property,Whole Property,92.0,50,75.0,56.2,5193032.3,81.1,7494885.1,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,389.6,4.2,389.6,575.0,94,0.0,1.13,1920s,,3533904.0,,,,,,,411381.2,1247747.0,0.004216450216450216,462.0,0.0
4940495,ZARA - 87-84 165 Street,Standalone,Standalone,New York City,Multifamily Housing,1937,Existing,95,59470.0,59470.0,Queens,Whole Property,Whole Property,62.0,50,,82.2,4891094.3,102.2,6076963.9,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,276.7,4.7,276.7,300.2,84,0.0,1.2469,1930s,,,,,,,,,4353200.0,537894.3,0.004652766100554901,297.35,0.0
20478785,Aqua 3065 Grand Concourse LLC,Standalone,Standalone,New York City,Multifamily Housing,1927,Existing,100,65240.0,65240.0,Bronx,Whole Property,Whole Property,,50,,87.0,5676567.4,112.1,7313049.3,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,325.8,5.0,325.8,343.3,94,0.0,1.3384,1920s,,,,,,,,,4903622.5,772944.9,0.004993868792152054,326.2,0.0
4940491,ZARA - 87-50 167 Street,Standalone,Standalone,New York City,Multifamily Housing,1964,Existing,95,123914.0,123914.0,Queens,Whole Property,Whole Property,4.0,50,,118.0,14619516.5,182.1,22568395.9,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,906.1,7.3,906.1,589.9,57,76790.04,1.9597,1960s,,,,,,,,,10495000.1,4124516.3,0.007312329518859855,619.57,286.53
4940496,ZARA - 187-35 Hillside Avenue,Standalone,Standalone,New York City,Multifamily Housing,1962,Existing,95,63936.0,63936.0,Queens,Whole Property,Whole Property,33.0,50,,95.6,6111986.6,137.4,8782162.5,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,367.1,5.7,367.1,329.5,59,12708.560000000005,1.5388,1960s,,,,,,,,,4760800.0,1351186.6,0.00574167917917918,319.68,47.420000000000016
2709798,"ZEISSER REATLY, LLC",Standalone,Standalone,New York City,Multifamily Housing,1920,Existing,100,138000.0,138000.0,Bronx,Whole Property,Whole Property,63.0,50,50.0,89.2,12304915.6,120.4,16611044.6,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,719.9,5.2,719.9,790.0,101,8013.199999999993,1.3981,1920s,,,,,,,,,10195839.5,2109076.1,0.005216666666666666,690.0,29.899999999999977
12371990,West Kingsbridge LLC,Standalone,Standalone,New York City,Multifamily Housing,1922,Existing,100,79000.0,79000.0,Bronx,Whole Property,Whole Property,27.0,50,,88.5,6987675.4,144.7,11433834.6,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,444.7,5.6,444.7,381.2,99,13319.599999999997,1.5086,1920s,,,,,,,,,4646660.8,2341014.6,0.005629113924050633,395.0,49.69999999999999
2660104,AKAM - 201 East 62nd Street,Standalone,Standalone,New York City,Multifamily Housing,1963,Existing,100,167500.0,167500.0,Manhattan,Whole Property,Whole Property,67.0,50,,56.9,9535893.0,101.3,16975831.3,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,695.2,4.2,695.2,783.1,58,0.0,1.1123,1960s,,,,,6040468.3,,,,44736.8,3450687.9,0.00415044776119403,837.5,0.0
2669492,AKAM - 207 East 57th Street,Standalone,Standalone,New York City,Multifamily Housing,2006,Existing,100,115170.0,115170.0,Manhattan,Whole Property,Whole Property,11.0,50,,85.9,9889155.0,167.1,19239594.4,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,735.3,6.4,735.3,543.4,15,42732.599999999984,1.711,2000s,,,,,4842227.8,,,,409829.0,4637098.2,0.006384475123730138,575.85,159.44999999999993
2672547,AKAM - 3935 Blackstone Ave,Standalone,Standalone,New York City,Multifamily Housing,1963,Existing,100,153600.0,153600.0,Bronx,Whole Property,Whole Property,62.0,50,,74.7,11477895.3,101.6,15601934.9,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,673.4,4.4,673.4,731.7,58,0.0,1.1749,1960s,,,,,,,,,9449241.0,2028654.2,0.004384114583333334,768.0,0.0
2673458,AKAM - 305 East 40th Street,Standalone,Standalone,New York City,Multifamily Housing,1963,Existing,100,395616.0,372616.0,Manhattan,Whole Property,Whole Property,43.0,50,,91.5,34110714.3,141.2,52623593.4,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,2113.6,5.7,2113.6,2027.2,58,67139.36,1.4318,1960s,,,,,,,,,24506518.0,9604196.2,0.005672327543637418,1863.08,250.51999999999998
2679801,AKAM - 505 Court Street,Standalone,Standalone,New York City,Multifamily Housing,1918,Existing,100,148800.0,148800.0,Brooklyn,Whole Property,Whole Property,40.0,50,,93.7,13943287.9,134.3,19985981.1,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,836.6,5.6,836.6,787.0,103,24816.800000000007,1.5068,1910s,,,,,,,,,10888700.0,3054587.9,0.005622311827956989,744.0,92.60000000000002
2704614,AKAM - 111 Fourth Avenue,Standalone,Standalone,New York City,Multifamily Housing,1919,Existing,100,185000.0,170000.0,Manhattan,Whole Property,Whole Property,31.0,50,,85.0,14451255.4,133.4,22672567.3,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,902.2,5.3,902.2,799.7,102,13989.600000000013,1.307,1910s,,,,,,,,,10166255.8,4284999.5,0.005307058823529412,850.0,52.200000000000045
2693067,DEPM 1896 - 111-20 73rd Ave,Standalone,Standalone,New York City,Multifamily Housing,1966,Existing,100,231344.0,201998.0,Queens,Whole Property,Whole Property,19.0,50,,119.5,24140511.3,154.2,31140231.2,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1386.2,6.9,1386.2,1084.2,55,100824.28000000001,1.6058,1960s,,0.0,,,,,,,20830400.2,3310111.1,0.00686244418261567,1009.99,376.21000000000004
3111749,AKAM - 300 East 23rd Street,Standalone,Standalone,New York City,Multifamily Housing,1910,Existing,100,113605.0,113605.0,Manhattan,Whole Property,Whole Property,2.0,50,,102.8,11674633.0,204.4,23219076.8,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,816.9,7.2,816.9,484.5,111,66698.5,1.9271,1910s,,,,,,,,,5411368.9,6263264.1,0.007190704634479116,568.025,248.875
3113787,AKAM - 200 West 79th Street,Standalone,Standalone,New York City,Multifamily Housing,1975,Existing,100,360000.0,357000.0,Manhattan,Whole Property,Whole Property,64.0,50,,57.8,20639506.0,90.1,32166844.0,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1284.7,3.6,1284.7,1417.8,46,0.0,0.9564,1970s,,,,,,,,,14642155.9,5997350.1,0.0035985994397759106,1785.0,0.0
3119250,AKAM - 1212 Fifth Avenue,Standalone,Standalone,New York City,Multifamily Housing,1925,Existing,100,113035.0,113035.0,Manhattan,Whole Property,Whole Property,98.0,50,,29.9,3378562.2,66.4,7510304.4,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,250.6,2.2,250.6,446.7,96,0.0,0.5942,1920s,,,,,,,,,1114097.0,2264465.2,0.0022170124297783873,565.1750000000001,0.0
4038858,AKAM - 2000 Broadway,Standalone,Standalone,New York City,Multifamily Housing,1987,Existing,100,287538.0,287538.0,Manhattan,Whole Property,Whole Property,44.0,50,,55.6,15977018.8,117.6,33826967.8,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1275.2,4.4,1275.2,1232.3,34,0.0,1.1886,1980s,,5518895.8,,,,,,,588492.2,9869630.8,0.0044348920838289205,1437.69,0.0
4038877,AKAM - 302 West 86th Street,Standalone,Standalone,New York City,Multifamily Housing,1917,Existing,100,89157.0,89157.0,Manhattan,Whole Property,Whole Property,85.0,50,,49.8,4436662.7,72.7,6480690.4,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,268.4,3.0,268.4,355.1,104,0.0,0.8068,1910s,,,,,,,,,3395408.7,1041254.0,0.0030104198212142622,445.785,0.0
4038982,AKAM - 32 West 18th Street,Standalone,Standalone,New York City,Multifamily Housing,1908,Existing,100,80730.0,80730.0,Manhattan,Whole Property,Whole Property,40.0,50,,64.1,5175509.7,131.5,10612545.7,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,367.9,4.6,367.9,346.1,113,0.0,1.2213,1900s,,,,,,,,,2216503.7,2959006.0,0.004557165861513687,403.65000000000003,0.0
4401485,AKAM - 1 West 67th Street,Standalone,Standalone,New York City,Multifamily Housing,1917,Existing,100,218360.0,218360.0,Manhattan,Whole Property,Whole Property,42.0,50,,81.2,17736357.4,114.1,24917257.1,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1055.1,4.8,1055.1,1001.9,104,0.0,1.295,1910s,,,,,,,,,14139739.1,3596618.2,0.004831928924711485,1091.8,0.0
4945408,AKAM - 211 West 61st Street,Standalone,Standalone,New York City,K-12 School,1927,Existing,100,117357.0,117357.0,Manhattan,Whole Property,Whole Property,12.0,50,,124.7,14639079.0,266.2,31242935.1,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1062.6,9.1,1062.6,686.3,94,127518.41999999998,2.4266,1920s,,,,,,,,,5569420.7,9069658.4,0.009054423681586952,586.785,475.81499999999994
4945511,AKAM - TV3 440 Neptune Avenue,21311497,AKAM - Campus - TV3,New York City,Multifamily Housing,1964,Existing,100,624806.0,624806.0,Brooklyn,Whole Property,Whole Property,100.0,50,,31.4,19605196.0,56.2,35110099.3,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1302.2,2.1,1302.2,2823.0,57,0.0,0.5586,1960s,,,,,,,,,11305399.6,8299796.3,0.0020841669254136486,3124.03,0.0
4945513,AKAM - TV3 460 Neptune Avenue,21311497,AKAM - Campus - TV3,New York City,Multifamily Housing,1964,Existing,100,624800.0,624800.0,Brooklyn,Whole Property,Whole Property,2.0,50,,165.2,103246364.7,198.1,123788504.0,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,5760.1,9.2,5760.1,3541.9,57,706474.8,2.4707,1960s,,,,,,,,,94457895.5,8788469.2,0.009219110115236876,3124.0,2636.1000000000004
4945597,AKAM - WVH 726 Washington Street,Standalone,Standalone,New York City,Multifamily Housing,1939,Existing,100,118350.0,118350.0,Manhattan,Whole Property,Whole Property,73.0,50,,35.1,4153018.7,98.3,11628452.2,0.0,84.5,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,351.1,3.0,351.1,413.9,82,0.0,0.7951,1930s,,,,,,,,,,4153018.7,0.0029666244190959023,591.75,0.0
